_sourceID;_targetID;_relType;_nbCommunications
779QKDISJ;644LXGTU;Communication;3
779QKDISJ;662UWLZXS;Communication;3
779QKDISJ;677EWRFDX;Communication;1
779QKDISJ;685KTVBBZ;Communication;3
779QKDISJ;687MFXGQZ;Communication;2
779QKDISJ;726RQSSEM;Communication;3
779QKDISJ;753FWJGJN;Communication;2
779QKDISJ;753ZBETHW;Communication;3
779QKDISJ;762WRQIOI;Communication;1
779QKDISJ;764OIUUML;Communication;2
779QKDISJ;765DJSWUV;Communication;3
779QKDISJ;765HAQZHO;Communication;2
779QKDISJ;765RJWSFT;Communication;3
779QKDISJ;765ZCQWJM;Communication;3
779QKDISJ;766CDLEEK;Communication;3
779QKDISJ;766FMAEIT;Communication;3
779QKDISJ;766PPVLOX;Communication;1
779QKDISJ;767IAHOMZ;Communication;3
779QKDISJ;775LJEIHG;Communication;3
779QKDISJ;778ATIXHW;Communication;4
779QKDISJ;778NGMVYQ;Communication;1
779QKDISJ;779AFIXNR;Communication;1
779QKDISJ;779AUELIY;Communication;3
779QKDISJ;779AVVUHG;Communication;1
779QKDISJ;779CIYALJ;Communication;2
779QKDISJ;779DAZKBC;Communication;1
779QKDISJ;779EDRVTU;Communication;2
779QKDISJ;779EYNCKR;Communication;3
779QKDISJ;779FEXQXE;Communication;3
779QKDISJ;779GWNTLW;Communication;1
779QKDISJ;779HITKTO;Communication;3
779QKDISJ;779HSFUHS;Communication;4
779QKDISJ;779IBIJPJ;Communication;1
779QKDISJ;779IJASHI;Communication;1
779QKDISJ;779LLUIYN;Communication;1
779QKDISJ;779MAUKMQ;Communication;3
779QKDISJ;779MEKJB;Communication;2
779QKDISJ;779MLECZC;Communication;3
779QKDISJ;779OKBONK;Communication;2
779QKDISJ;779OKNGAN;Communication;3
779QKDISJ;779OPRAZN;Communication;3
779QKDISJ;779OQNECX;Communication;1
779QKDISJ;779OSYZOR;Communication;3
779QKDISJ;779OWALXN;Communication;1
779QKDISJ;779QBJKMZ;Communication;1
779QKDISJ;779QESDCS;Communication;3
779QKDISJ;779QVJETC;Communication;2
779QKDISJ;779QYKDDW;Communication;1
779QKDISJ;779RBTGEK;Communication;2
779QKDISJ;779RJOJRG;Communication;1
779QKDISJ;779RVSJUP;Communication;3
779QKDISJ;779RVTVAM;Communication;1
779QKDISJ;779RYYYCS;Communication;3
779QKDISJ;779SWULPY;Communication;3
779QKDISJ;779TPODXM;Communication;1
779QKDISJ;779UDQUZN;Communication;3
779QKDISJ;779UQEZNE;Communication;3
779QKDISJ;779WRDMKW;Communication;1
779QKDISJ;779XECTKC;Communication;2
779QKDISJ;779XOWIMV;Communication;3
779QKDISJ;779XWOGQU;Communication;3
779QKDISJ;779XWSXJF;Communication;1
779QKDISJ;779ZCKGIN;Communication;2
779QKDISJ;779ZQJKSC;Communication;3
779QKDISJ;816WXKAJB;Communication;2
779QKDISJ;880JHOADU;Communication;3
779QKDISJ;888JGXKCU;Communication;3
779QKDISJ;920FIKTZY;Communication;1
779QKDISJ;920QJSDCH;Communication;3
779QKDISJ;970SDJUQT;Communication;3
779QVJETC;779QKDISJ;Communication;46
779RANCWV;779JIOVFQ;Communication;1
779RJOJRG;779QKDISJ;Communication;1
779RKIFBJ;779QKDISJ;Communication;5
779RLJDAO;779QKDISJ;Communication;5
779RMXYUW;779FOODAN;Communication;12
779RVSJUP;779QKDISJ;Communication;1
779RYYYCS;779QKDISJ;Communication;3
779SGOUVD;779QKDISJ;Communication;1
779SHBUQA;779LLKQGL;Communication;1
779SHLDPJ;779QKDISJ;Communication;13
779SIWKEO;779QKDISJ;Communication;1
779TKZRPC;779QKDISJ;Communication;1
779TQTJJY;779FOODAN;Communication;10
779TUKABM;779JIOVFQ;Communication;180
779TUKABM;779XWWTHU;Communication;4
779TXRQDS;779JIOVFQ;Communication;19
779UHFNJE;779QKDISJ;Communication;1
779UNMGQJ;779JIOVFQ;Communication;57
779VIJJYV;779QKDISJ;Communication;3
779VNURPH;779UACPRZ;Communication;1
779WKLJLO;779QKDISJ;Communication;12
779WRDMKW;779QKDISJ;Communication;5
779XBOXWW;779JIOVFQ;Communication;1
779XECTKC;779QKDISJ;Communication;1
779XFUWGG;779FOODAN;Communication;26
779XJYCKP;779QKDISJ;Communication;1
779XMPIKT;779QKDISJ;Communication;3
779XMTLAF;779QKDISJ;Communication;3
779XOWIMV;779QKDISJ;Communication;2
779XTFJUO;779QKDISJ;Communication;2
779XWOGQU;779QKDISJ;Communication;1
779YHELJK;779QKDISJ;Communication;1
779YYQUUG;132UUXQAU;Communication;5
779YYQUUG;132VCSPLU;Communication;5
779YYQUUG;137JKDQYC;Communication;5
779YYQUUG;139TYYDT;Communication;2
779YYQUUG;141AWSXJX;Communication;5
779YYQUUG;146FXHWIE;Communication;5
779YYQUUG;151OSNSVD;Communication;6
779YYQUUG;160CPQSXZ;Communication;5
779YYQUUG;202KLJWKY;Communication;5
779YYQUUG;216DJVYFE;Communication;5
779YYQUUG;245QQPNC;Communication;6
779YYQUUG;299VQLOFH;Communication;5
779YYQUUG;311EQQVQ;Communication;5
779YYQUUG;355SEFQZ;Communication;5
779YYQUUG;367UGJND;Communication;5
779YYQUUG;379GAMUV;Communication;5
779YYQUUG;512XFJXLU;Communication;6
779YYQUUG;524BGKJII;Communication;5
779YYQUUG;572FVSGBY;Communication;5
779YYQUUG;586MBYHZK;Communication;5
779YYQUUG;631IFXMMP;Communication;4
779YYQUUG;648XMMTN;Communication;5
779YYQUUG;659KFEWO;Communication;6
779YYQUUG;660LHJAKM;Communication;5
779YYQUUG;672MFFTG;Communication;5
779YYQUUG;679LWBHQW;Communication;1
779YYQUUG;687BTXYJ;Communication;5
779YYQUUG;696MBPNA;Communication;5
779YYQUUG;698CAHMDF;Communication;5
779YYQUUG;705KJDEYF;Communication;4
779YYQUUG;715PKMOM;Communication;6
779YYQUUG;744SVPZOK;Communication;1
779YYQUUG;763MAHWOT;Communication;5
779YYQUUG;763XELWIJ;Communication;5
779YYQUUG;764IPXJKQ;Communication;6
779YYQUUG;764LYTSEF;Communication;9
779YYQUUG;765DJSWUV;Communication;5
779YYQUUG;765DTRSSS;Communication;6
779YYQUUG;765GDMOWU;Communication;4
779YYQUUG;765OGPYRB;Communication;5
779YYQUUG;766AFWXWV;Communication;7
779YYQUUG;766KIMRHM;Communication;5
779YYQUUG;767ZTVBFR;Communication;5
779YYQUUG;774BDYIQI;Communication;6
779YYQUUG;776WUKFCR;Communication;6
779YYQUUG;779BAEDZU;Communication;6
779YYQUUG;779BCGZDZ;Communication;5
779YYQUUG;779BNQTBV;Communication;5
779YYQUUG;779EDRVTU;Communication;4
779YYQUUG;779EPKOJY;Communication;6
779YYQUUG;779GUTRUK;Communication;6
779YYQUUG;779HBGOFZ;Communication;2
779YYQUUG;779IBPAJK;Communication;5
779YYQUUG;779LLKQGL;Communication;1
779YYQUUG;779NSYBVD;Communication;5
779YYQUUG;779OKBONK;Communication;4
779YYQUUG;779POFZCO;Communication;5
779YYQUUG;779RBTGEK;Communication;4
779YYQUUG;779SHBUQA;Communication;8
779YYQUUG;779SSKUEU;Communication;5
779YYQUUG;779SUYCMU;Communication;5
779YYQUUG;779TRQPSZ;Communication;5
779YYQUUG;779TXDMJM;Communication;5
779YYQUUG;779UACPRZ;Communication;1
779YYQUUG;779WKQUXY;Communication;5
779YYQUUG;779YYQUUG;Communication;1
779YYQUUG;782TAWYDZ;Communication;5
779YYQUUG;786CVZMTK;Communication;6
779YYQUUG;786CXNDZJ;Communication;5
779YYQUUG;786JCROQB;Communication;4
779YYQUUG;786JFCTIS;Communication;6
779YYQUUG;786MFSDQO;Communication;4
779YYQUUG;786OLPQRN;Communication;6
779YYQUUG;787ELTUSN;Communication;5
779YYQUUG;787FLZGOO;Communication;5
779YYQUUG;787METLCG;Communication;5
779YYQUUG;787WSOHTG;Communication;6
779YYQUUG;788DDIJVY;Communication;5
779YYQUUG;788YBUKNX;Communication;5
779YYQUUG;789EUGCVF;Communication;5
779YYQUUG;789NOSQUQ;Communication;6
779YYQUUG;791IWRWQU;Communication;5
779YYQUUG;791NXHGZP;Communication;5
779YYQUUG;791SPTTXR;Communication;5
779YYQUUG;792ATMGUF;Communication;6
779YYQUUG;792HTUSCA;Communication;8
779YYQUUG;792SUUIOK;Communication;6
779YYQUUG;792VYAGZB;Communication;5
779YYQUUG;793BMHPDZ;Communication;6
779YYQUUG;793ECRCZF;Communication;6
779YYQUUG;793QCVQSX;Communication;5
779YYQUUG;794NSEKLK;Communication;6
779YYQUUG;795CNAOVC;Communication;6
779YYQUUG;796BYDMOH;Communication;5
779YYQUUG;796NHVBKY;Communication;5
779YYQUUG;797GDORIA;Communication;5
779YYQUUG;797SVFZDH;Communication;5
779YYQUUG;797TLUGNA;Communication;6
779YYQUUG;805CUHWR;Communication;6
779ZESMDU;779QKDISJ;Communication;1
779ZLJOSU;779JIOVFQ;Communication;13
779ZQJKSC;779QKDISJ;Communication;26
779ZRZIJH;779QKDISJ;Communication;1
779ZYVAJF;779JIOVFQ;Communication;8
779ZZHSNH;779FOODAN;Communication;8
787FXBANY;779QKDISJ;Communication;1
787UFPODE;779JIOVFQ;Communication;1
791BIPWJU;779JIOVFQ;Communication;1
791HAAYPY;779UACPRZ;Communication;1
791VVOEC;779JIOVFQ;Communication;10
792HTUSCA;779UACPRZ;Communication;1
793PRMMHD;779UACPRZ;Communication;2
794QOIVCK;779FOODAN;Communication;2
796DSLIBF;779FOODAN;Communication;2
796FSPZWZ;779JIOVFQ;Communication;7
796YNMZND;779JIOVFQ;Communication;1
797GDORIA;779UACPRZ;Communication;1
798GCSQKG;779QKDISJ;Communication;1
798ICXOMX;779JIOVFQ;Communication;1
799ZRMYQN;779UACPRZ;Communication;1
417AALRYFUA;102GLNYXI;Communication;4
417AALRYFUA;104BYTDCK;Communication;1
417AALRYFUA;106ZTBDKT;Communication;4
417AALRYFUA;119NYENZZ;Communication;5
417AALRYFUA;123KWNBVV;Communication;2
417AALRYFUA;132PHOHZ;Communication;1
417AALRYFUA;135GQUJAI;Communication;1
417AALRYFUA;135VCEUVW;Communication;1
417AALRYFUA;140NHGORK;Communication;3
417AALRYFUA;143XVRZRH;Communication;3
417AALRYFUA;144SQRQNT;Communication;1
417AALRYFUA;147NQWHKD;Communication;1
417AALRYFUA;148TFHPPH;Communication;1
417AALRYFUA;152URNDIN;Communication;1
417AALRYFUA;171AICPXQ;Communication;1
417AALRYFUA;176EILMNV;Communication;3
417AALRYFUA;177JETZNS;Communication;3
417AALRYFUA;177SOOWKV;Communication;1
417AALRYFUA;177XCBXCX;Communication;3
417AALRYFUA;179ZHVUZK;Communication;1
417AALRYFUA;183GGQEAU;Communication;1
417AALRYFUA;194UVWGB;Communication;1
417AALRYFUA;203KYTZRV;Communication;1
417AALRYFUA;203MOPTIA;Communication;3
417AALRYFUA;219OHGAOC;Communication;1
417AALRYFUA;224ZJNKI;Communication;3
417AALRYFUA;234SHWRZG;Communication;1
417AALRYFUA;24FVMIIJV;Communication;1
417AALRYFUA;253JHDERQ;Communication;1
417AALRYFUA;254AWNYJN;Communication;1
417AALRYFUA;263PAJHOY;Communication;1
417AALRYFUA;270HQEBRS;Communication;1
417AALRYFUA;276HHZWL;Communication;2
417AALRYFUA;276VPMJKW;Communication;1
417AALRYFUA;283ZLMNKJ;Communication;1
417AALRYFUA;293TNIKHW;Communication;1
417AALRYFUA;295AKEKRV;Communication;1
417AALRYFUA;305HXCLPN;Communication;1
417AALRYFUA;320LSIDB;Communication;1
417AALRYFUA;320YHLCOI;Communication;1
417AALRYFUA;321IMIPEF;Communication;1
417AALRYFUA;329PQCAHZ;Communication;1
417AALRYFUA;332RIMZYP;Communication;1
417AALRYFUA;333FDQQPA;Communication;1
417AALRYFUA;349LWHFKJ;Communication;6
417AALRYFUA;351OOKKDT;Communication;3
417AALRYFUA;351PXILHL;Communication;3
417AALRYFUA;353IXVUU;Communication;3
417AALRYFUA;356XNQKQ;Communication;4
417AALRYFUA;359UVTHGI;Communication;1
417AALRYFUA;362KMAXRS;Communication;1
417AALRYFUA;365BGEXP;Communication;1
417AALRYFUA;373NNEMXR;Communication;1
417AALRYFUA;373WHHISU;Communication;3
417AALRYFUA;379TDYWFO;Communication;1
417AALRYFUA;384DPOFX;Communication;1
417AALRYFUA;385BGFCB;Communication;1
417AALRYFUA;389HZRTE;Communication;1
417AALRYFUA;390QOEGZ;Communication;1
417AALRYFUA;390SORCJ;Communication;1
417AALRYFUA;390VEPBE;Communication;3
417AALRYFUA;391RFIHL;Communication;1
417AALRYFUA;393JWAUNQ;Communication;1
417AALRYFUA;393SMRCYS;Communication;1
417AALRYFUA;399INMQJU;Communication;1
417AALRYFUA;405KLAJDQ;Communication;1
417AALRYFUA;406KCSRZB;Communication;1
417AALRYFUA;409BELWST;Communication;1
417AALRYFUA;412HCJGME;Communication;1
417AALRYFUA;420WNXYBI;Communication;1
417AALRYFUA;426NFXOY;Communication;2
417AALRYFUA;430MGMYU;Communication;1
417AALRYFUA;439LQXCM;Communication;3
417AALRYFUA;442IGLCVR;Communication;1
417AALRYFUA;442UPFEQM;Communication;1
417AALRYFUA;442XVBYNZ;Communication;1
417AALRYFUA;447EITPCZ;Communication;1
417AALRYFUA;450OGRTHN;Communication;1
417AALRYFUA;453BJGUGW;Communication;1
417AALRYFUA;455DSTNHL;Communication;1
417AALRYFUA;466NGJLWR;Communication;3
417AALRYFUA;466OKROHM;Communication;1
417AALRYFUA;476HGVNRL;Communication;1
417AALRYFUA;476VHPLQF;Communication;1
417AALRYFUA;478SJAUUV;Communication;1
417AALRYFUA;484HOXRFG;Communication;1
417AALRYFUA;487SPCEAI;Communication;1
417AALRYFUA;491TJSAKD;Communication;1
417AALRYFUA;499FFHDE;Communication;3
417AALRYFUA;510AGCHWT;Communication;3
417AALRYFUA;510DFWYFP;Communication;3
417AALRYFUA;510IQARRB;Communication;3
417AALRYFUA;510IWJSRN;Communication;3
417AALRYFUA;510JHSQNO;Communication;3
417AALRYFUA;511CQVKUI;Communication;3
417AALRYFUA;511CRGUNB;Communication;3
417AALRYFUA;511KNGUEW;Communication;1
417AALRYFUA;511TJOFSO;Communication;4
417AALRYFUA;511YDRSJX;Communication;3
417AALRYFUA;512CLRZHX;Communication;3
417AALRYFUA;512JAUHRD;Communication;3
417AALRYFUA;512OZYSIU;Communication;3
417AALRYFUA;512PGEJBZ;Communication;3
417AALRYFUA;512UGWGEN;Communication;3
417AALRYFUA;513ANFOF;Communication;1
417AALRYFUA;518XOZTBV;Communication;1
417AALRYFUA;534TVISZ;Communication;3
417AALRYFUA;550TQNSUA;Communication;1
417AALRYFUA;557OCQLM;Communication;1
417AALRYFUA;575KMSMGE;Communication;1
417AALRYFUA;582YYCDSU;Communication;1
417AALRYFUA;588JGUDME;Communication;1
417AALRYFUA;592TPIIZS;Communication;1
417AALRYFUA;606LWDJB;Communication;1
417AALRYFUA;610GSEDA;Communication;1
417AALRYFUA;618HTSOFW;Communication;1
417AALRYFUA;628HPANQL;Communication;1
417AALRYFUA;631DNQHNM;Communication;3
417AALRYFUA;632SMTRKG;Communication;4
417AALRYFUA;641OTUIIZ;Communication;1
417AALRYFUA;641ZKBWYH;Communication;1
417AALRYFUA;648YBLXR;Communication;1
417AALRYFUA;656OCVRPM;Communication;1
417AALRYFUA;660DZCWR;Communication;3
417AALRYFUA;662VCGMU;Communication;1
417AALRYFUA;671WMBUWM;Communication;1
417AALRYFUA;685IXPWG;Communication;4
417AALRYFUA;687UDNCWV;Communication;1
417AALRYFUA;689IZCQA;Communication;3
417AALRYFUA;693RANTST;Communication;1
417AALRYFUA;698XKWKXD;Communication;1
417AALRYFUA;700SGKBBE;Communication;1
417AALRYFUA;707DZISVG;Communication;1
417AALRYFUA;726HSAWVH;Communication;1
417AALRYFUA;732CCTBEI;Communication;1
417AALRYFUA;732WKQQGD;Communication;1
417AALRYFUA;733MWOKXJ;Communication;1
417AALRYFUA;753FWJGJN;Communication;1
417AALRYFUA;753IUYLPQ;Communication;3
417AALRYFUA;753NQVHKF;Communication;4
417AALRYFUA;753UTLKAQ;Communication;3
417AALRYFUA;753ZBETHW;Communication;3
417AALRYFUA;761FEOOMP;Communication;1
417AALRYFUA;761MZKWVA;Communication;1
417AALRYFUA;762HFJSKC;Communication;1
417AALRYFUA;762JMYCSM;Communication;1
417AALRYFUA;762TVMGGV;Communication;1
417AALRYFUA;762VQTFWP;Communication;1
417AALRYFUA;763ECONHS;Communication;1
417AALRYFUA;763HTQUOT;Communication;1
417AALRYFUA;763HXMBTW;Communication;1
417AALRYFUA;763PHTFTH;Communication;1
417AALRYFUA;763SYJULJ;Communication;1
417AALRYFUA;763XQORVO;Communication;1
417AALRYFUA;764AJYJEB;Communication;1
417AALRYFUA;764DKVOJH;Communication;1
417AALRYFUA;764NFDFEJ;Communication;1
417AALRYFUA;764SVDFAV;Communication;1
417AALRYFUA;764TJDEJM;Communication;1
417AALRYFUA;764TSIXRU;Communication;1
417AALRYFUA;764TSMSYZ;Communication;1
417AALRYFUA;764VWOHZF;Communication;3
417AALRYFUA;765AGALXA;Communication;1
417AALRYFUA;765BXQGMX;Communication;1
417AALRYFUA;765CMRMVF;Communication;1
417AALRYFUA;765LYNIMF;Communication;1
417AALRYFUA;765MEADGX;Communication;1
417AALRYFUA;765OEKNVY;Communication;1
417AALRYFUA;765XZSWRD;Communication;1
417AALRYFUA;765ZXQMGO;Communication;1
417AALRYFUA;766CDLEEK;Communication;3
417AALRYFUA;766EZTFGF;Communication;3
417AALRYFUA;766HYVSCC;Communication;1
417AALRYFUA;766OAZNSJ;Communication;1
417AALRYFUA;766ZENGUI;Communication;1
417AALRYFUA;767DLPSZF;Communication;1
417AALRYFUA;767TEXGRE;Communication;1
417AALRYFUA;767TSXBQW;Communication;1
417AALRYFUA;767WGYDKN;Communication;1
417AALRYFUA;767YSICVO;Communication;3
417AALRYFUA;768CKFZGE;Communication;1
417AALRYFUA;772HLZOAY;Communication;1
417AALRYFUA;774FIFXNP;Communication;1
417AALRYFUA;778FXHBKR;Communication;3
417AALRYFUA;779ALVMDT;Communication;3
417AALRYFUA;779AUELIY;Communication;3
417AALRYFUA;779AZFCLA;Communication;3
417AALRYFUA;779BOIWGM;Communication;4
417AALRYFUA;779BYPWDL;Communication;3
417AALRYFUA;779CLEGEO;Communication;3
417AALRYFUA;779DVLISN;Communication;3
417AALRYFUA;779EDRVTU;Communication;1
417AALRYFUA;779ESSTFU;Communication;5
417AALRYFUA;779EYNCKR;Communication;3
417AALRYFUA;779FBLALS;Communication;3
417AALRYFUA;779FOODAN;Communication;3
417AALRYFUA;779GVAWZT;Communication;1
417AALRYFUA;779HFDFDN;Communication;3
417AALRYFUA;779HHBEZU;Communication;1
417AALRYFUA;779HSFUHS;Communication;3
417AALRYFUA;779IBIJPJ;Communication;6
417AALRYFUA;779IIOAEZ;Communication;3
417AALRYFUA;779ILRHDB;Communication;1
417AALRYFUA;779ITZTQW;Communication;3
417AALRYFUA;779JIKGPT;Communication;1
417AALRYFUA;779JIOVFQ;Communication;5
417AALRYFUA;779KIHSOO;Communication;4
417AALRYFUA;779LLUIYN;Communication;4
417AALRYFUA;779MDXJKA;Communication;3
417AALRYFUA;779NSHTEN;Communication;3
417AALRYFUA;779NXCVKL;Communication;1
417AALRYFUA;779ODZMAI;Communication;1
417AALRYFUA;779OLKBAV;Communication;1
417AALRYFUA;779PJYBUW;Communication;3
417AALRYFUA;779PMTCBS;Communication;1
417AALRYFUA;779QFIIQQ;Communication;3
417AALRYFUA;779QGYAKF;Communication;3
417AALRYFUA;779QLLXER;Communication;1
417AALRYFUA;779RGIRUK;Communication;3
417AALRYFUA;779RKIFBJ;Communication;4
417AALRYFUA;779RLQFRG;Communication;3
417AALRYFUA;779SSKUEU;Communication;3
417AALRYFUA;779TRQPSZ;Communication;4
417AALRYFUA;779TUKABM;Communication;1
417AALRYFUA;779UACPRZ;Communication;3
417AALRYFUA;779UDQJZC;Communication;3
417AALRYFUA;779UQEZNE;Communication;3
417AALRYFUA;779VSQWQP;Communication;3
417AALRYFUA;779WVDZHQ;Communication;1
417AALRYFUA;779XGKQHR;Communication;6
417AALRYFUA;779XMTLAF;Communication;3
417AALRYFUA;779XWOGQU;Communication;3
417AALRYFUA;779XWWTHU;Communication;3
417AALRYFUA;779YAIKQB;Communication;4
417AALRYFUA;779YDUARS;Communication;3
417AALRYFUA;779YHELJK;Communication;3
417AALRYFUA;779YRDCNC;Communication;1
417AALRYFUA;779ZYVAJF;Communication;1
417AALRYFUA;782MXYEKX;Communication;1
417AALRYFUA;786GOBMUI;Communication;1
417AALRYFUA;786IOQJEM;Communication;1
417AALRYFUA;786RYMEBY;Communication;1
417AALRYFUA;786WQUWYL;Communication;1
417AALRYFUA;786YDVFIW;Communication;1
417AALRYFUA;787AECJCL;Communication;1
417AALRYFUA;787IMVBUU;Communication;1
417AALRYFUA;787PAYJPK;Communication;1
417AALRYFUA;788FEFQLH;Communication;1
417AALRYFUA;788KHWQDG;Communication;1
417AALRYFUA;788MCVSZA;Communication;1
417AALRYFUA;788QCQJOX;Communication;1
417AALRYFUA;788VAKESZ;Communication;1
417AALRYFUA;791ENHZFK;Communication;1
417AALRYFUA;792DUVRFZ;Communication;1
417AALRYFUA;792OMTXDJ;Communication;1
417AALRYFUA;792RTPPMA;Communication;1
417AALRYFUA;792UNWSKO;Communication;1
417AALRYFUA;793CHBIHG;Communication;1
417AALRYFUA;793HMPCTX;Communication;1
417AALRYFUA;793NOZXYA;Communication;1
417AALRYFUA;795KZPOUF;Communication;1
417AALRYFUA;795NJZQCW;Communication;1
417AALRYFUA;795NMKKXC;Communication;1
417AALRYFUA;795QVQMKI;Communication;1
417AALRYFUA;795RIQWVJ;Communication;1
417AALRYFUA;795YSDBMA;Communication;1
417AALRYFUA;796FQUKNK;Communication;1
417AALRYFUA;796LZXKEZ;Communication;1
417AALRYFUA;797EDLOAD;Communication;1
417AALRYFUA;797JHOSWB;Communication;1
417AALRYFUA;797NMWGOQ;Communication;3
417AALRYFUA;798YRQNET;Communication;1
417AALRYFUA;7A0KYIVUJ;Communication;1
417AALRYFUA;802WONST;Communication;3
417AALRYFUA;804BUTAES;Communication;1
417AALRYFUA;805ANPWMR;Communication;1
417AALRYFUA;810ESXSNP;Communication;1
417AALRYFUA;830LJSHJ;Communication;3
417AALRYFUA;830QBNNE;Communication;3
417AALRYFUA;839FTFYYR;Communication;1
417AALRYFUA;853GUXGAZ;Communication;1
417AALRYFUA;856FLSSK;Communication;1
417AALRYFUA;863LVHEAV;Communication;1
417AALRYFUA;864GYMOIN;Communication;1
417AALRYFUA;864OCCHCY;Communication;6
417AALRYFUA;878NNUYO;Communication;1
417AALRYFUA;887MNREBP;Communication;1
417AALRYFUA;896GMLKUF;Communication;1
417AALRYFUA;899MLMIAT;Communication;3
417AALRYFUA;8CAXBTRPN;Communication;1
417AALRYFUA;925GJEXCH;Communication;1
417AALRYFUA;926WGKTYH;Communication;4
417AALRYFUA;947IDWFQV;Communication;1
417AALRYFUA;952DETLAF;Communication;1
417AALRYFUA;973GMRKZ;Communication;1
417AALRYFUA;993HCAIGM;Communication;1
417AALRYFUA;994GTIYWI;Communication;1
417AALRYFUA;996OHHYNQ;Communication;2
417AALRYFUA;998SUEUMY;Communication;1
417AALRYFUA;999BZIHTW;Communication;1
417AALRYFUA;CA0RBCPBF;Communication;1
417AALRYFUA;E58XNGKJZ;Communication;1
417ETPQJJCQ;0C1UCZWTO;Communication;1
417ETPQJJCQ;102GLNYXI;Communication;1
417ETPQJJCQ;106ZTBDKT;Communication;3
417ETPQJJCQ;149JRVEUE;Communication;2
417ETPQJJCQ;208XMGNWG;Communication;1
417ETPQJJCQ;249RWLKGI;Communication;1
417ETPQJJCQ;281UEVTPH;Communication;1
417ETPQJJCQ;284LGEXAP;Communication;1
417ETPQJJCQ;303NCTPS;Communication;2
417ETPQJJCQ;326VSOXF;Communication;2
417ETPQJJCQ;344HQRFVX;Communication;1
417ETPQJJCQ;355YGCAUU;Communication;1
417ETPQJJCQ;358KGEPMS;Communication;1
417ETPQJJCQ;399TINTPS;Communication;1
417ETPQJJCQ;404QBRAOO;Communication;1
417ETPQJJCQ;448EWAIWL;Communication;1
417ETPQJJCQ;455AEVIBI;Communication;1
417ETPQJJCQ;510DFWYFP;Communication;2
417ETPQJJCQ;510XGRFUM;Communication;2
417ETPQJJCQ;511JDQOSU;Communication;1
417ETPQJJCQ;512CLRZHX;Communication;2
417ETPQJJCQ;512DVTLRR;Communication;4
417ETPQJJCQ;522REVQJO;Communication;1
417ETPQJJCQ;584JOECNP;Communication;1
417ETPQJJCQ;660DZCWR;Communication;2
417ETPQJJCQ;685CHRUVF;Communication;2
417ETPQJJCQ;690BHHANM;Communication;1
417ETPQJJCQ;700OQVHWN;Communication;1
417ETPQJJCQ;706LUVIFG;Communication;2
417ETPQJJCQ;722YNSEHO;Communication;1
417ETPQJJCQ;765OEKNVY;Communication;2
417ETPQJJCQ;774HKNVEJ;Communication;2
417ETPQJJCQ;774RUCWTB;Communication;2
417ETPQJJCQ;779ESSTFU;Communication;2
417ETPQJJCQ;779MAUKMQ;Communication;2
417ETPQJJCQ;779UDQJZC;Communication;1
417ETPQJJCQ;779ZLJOSU;Communication;2
417ETPQJJCQ;781NCIGPU;Communication;2
417ETPQJJCQ;781YSMZL;Communication;1
417ETPQJJCQ;788CZKIZZ;Communication;2
417ETPQJJCQ;788LKQLIX;Communication;2
417ETPQJJCQ;793YKDSJT;Communication;2
417ETPQJJCQ;796FSPZWZ;Communication;2
417ETPQJJCQ;796ISBJVR;Communication;2
417ETPQJJCQ;798WSJAUA;Communication;1
417ETPQJJCQ;804GQEXM;Communication;1
417ETPQJJCQ;870PAYVPN;Communication;1
417ETPQJJCQ;879QBWHTU;Communication;1
417ETPQJJCQ;912RYMZAP;Communication;1
417LXRBLDSQ;202UUTNHE;Communication;1
417LXRBLDSQ;255CLFWXP;Communication;2
417LXRBLDSQ;273OGDNBA;Communication;1
417LXRBLDSQ;391CFXPX;Communication;1
417LXRBLDSQ;463RDMGWS;Communication;1
417LXRBLDSQ;510CENHEG;Communication;1
417LXRBLDSQ;510TLIWOG;Communication;1
417LXRBLDSQ;510ZGSBUP;Communication;1
417LXRBLDSQ;511KHWYOQ;Communication;1
417LXRBLDSQ;511KMJKAT;Communication;1
417LXRBLDSQ;511OSDQNQ;Communication;1
417LXRBLDSQ;511OYECWH;Communication;1
417LXRBLDSQ;511SSOWLV;Communication;1
417LXRBLDSQ;512BKWNQP;Communication;1
417LXRBLDSQ;512DXQJYW;Communication;1
417LXRBLDSQ;512QYLTYK;Communication;1
417LXRBLDSQ;512RQZLTG;Communication;1
417LXRBLDSQ;773MHTPZN;Communication;1
